Model,Framework,Scenario,Problem,Runs,Successes
deepseek-v2.5,react,onlinelearning,automatedReminders_peerReviewAssignments,1,1
deepseek-v2.5,react,onlinelearning,automatedReminders_waitlistManagement,1,1
deepseek-v2.5,react,onlinelearning,averageRatingCalculation_courseFeedbackCollection,1,0
deepseek-v2.5,react,onlinelearning,averageRatingCalculation_courseRecommendation,1,1
deepseek-v2.5,react,onlinelearning,averageRatingCalculation_interactiveQuizTypes,1,1
deepseek-v2.5,react,onlinelearning,averageRatingCalculation_trackOrder,1,0
deepseek-v2.5,react,onlinelearning,bulkEnrollment_waitlistManagement,1,1
deepseek-v2.5,react,onlinelearning,certificateGeneration_unenrollFromCourse,1,1
deepseek-v2.5,react,onlinelearning,certificationVerification_contentDownload,1,1
deepseek-v2.5,react,onlinelearning,certificationVerification_courseSearch,1,1
deepseek-v2.5,react,onlinelearning,certificationVerification_guestCoursePreview,1,0
deepseek-v2.5,react,onlinelearning,completeQuiz_contentTranslationHandling,1,1
deepseek-v2.5,react,onlinelearning,contentAccessRestrictions_peerReviewAssignments,1,1
deepseek-v2.5,react,onlinelearning,contentAccessRestrictions_trackTimeSpentOnCourse,1,0
deepseek-v2.5,react,onlinelearning,contentDownload_leaderboardDisplay,1,1
deepseek-v2.5,react,onlinelearning,contentDownload_watchVideo,1,0
deepseek-v2.5,react,onlinelearning,contentTranslationHandling_courseImportExport,1,1
deepseek-v2.5,react,onlinelearning,contentTranslationHandling_trackTimeSpentOnCourse,1,1
deepseek-v2.5,react,onlinelearning,courseCompletionStatus_courseScheduling,1,1
deepseek-v2.5,react,onlinelearning,courseCompletionStatus_peerReviewAssignments,1,1
deepseek-v2.5,react,onlinelearning,courseCompletionStatus_trackPeerReviewProgress,1,1
deepseek-v2.5,react,onlinelearning,courseDetailRetrieval_courseSearch,1,1
deepseek-v2.5,react,onlinelearning,courseExpiryHandling_courseImportExport,1,1
deepseek-v2.5,react,onlinelearning,courseExpiryHandling_discussionForumParticipation,1,1
deepseek-v2.5,react,onlinelearning,courseImportExport_filterCourses,1,1
deepseek-v2.5,react,onlinelearning,courseMaterialUpload_instructorAssignment,1,1
deepseek-v2.5,react,onlinelearning,courseProgressTracking_trackPeerReviewProgress,1,1
deepseek-v2.5,react,onlinelearning,courseRating_quizScoring,1,0
deepseek-v2.5,react,onlinelearning,courseRecommendation_courseScheduling,1,0
deepseek-v2.5,react,onlinelearning,courseRecommendation_enrollInCourse,1,1
deepseek-v2.5,react,onlinelearning,courseScheduling_sortCourses,1,1
deepseek-v2.5,react,onlinelearning,courseSearch_quizScoring,1,1
deepseek-v2.5,react,onlinelearning,customizableCertificates_enrollInCourse,1,1
deepseek-v2.5,react,onlinelearning,customizableCertificates_guestCoursePreview,1,0
deepseek-v2.5,react,onlinelearning,customizableCertificates_userProgressExport,1,1
deepseek-v2.5,react,onlinelearning,discussionForumParticipation_trackPeerReviewProgress,1,0
deepseek-v2.5,react,onlinelearning,enrollInCourse_sortCourses,1,1
deepseek-v2.5,react,onlinelearning,enrollInCourse_trackTimeSpentOnCourse,1,0
deepseek-v2.5,react,onlinelearning,filterCourses_progressReportGeneration,1,0
deepseek-v2.5,react,onlinelearning,forumReplyNotification_leaderboardDisplay,1,1
deepseek-v2.5,react,onlinelearning,forumReplyNotification_liveSessionScheduling,1,1
deepseek-v2.5,react,onlinelearning,forumReplyNotification_watchVideo,1,0
deepseek-v2.5,react,onlinelearning,interactiveContentHandling_quizRetakeLogic,1,0
deepseek-v2.5,react,onlinelearning,interactiveContentHandling_trackTimeSpentOnCourse,1,1
deepseek-v2.5,react,onlinelearning,interactiveQuizTypes_userProgressExport,1,1
deepseek-v2.5,react,onlinelearning,liveSessionAttendance_prerequisiteCheck,1,0
deepseek-v2.5,react,onlinelearning,quizScoring_unenrollFromCourse,1,1
deepseek-v2.5,react,onlinemarketplace,addToCart_productInventoryManagement,1,0
deepseek-v2.5,react,onlinemarketplace,addToCart_viewBiddingHistory,1,0
deepseek-v2.5,react,onlinemarketplace,applyDiscountCode_auctionCountdown,1,1
deepseek-v2.5,react,onlinemarketplace,auctionCountdown_sellerRating,1,0
deepseek-v2.5,react,onlinemarketplace,auctionCountdown_sortProducts,1,1
deepseek-v2.5,react,onlinemarketplace,biddingOnProducts_productAvailabilityNotification,1,1
deepseek-v2.5,react,onlinemarketplace,bulkProductUpload_productAvailabilityNotification,1,1
deepseek-v2.5,react,onlinemarketplace,bulkProductUpload_promotionManagement,1,1
deepseek-v2.5,react,onlinemarketplace,calculateShipping_promotionManagement,1,1
deepseek-v2.5,react,onlinemarketplace,calculateShipping_trackOrder,1,0
deepseek-v2.5,react,onlinemarketplace,calculateShipping_viewBiddingHistory,1,1
deepseek-v2.5,react,onlinemarketplace,customerLoyaltyPoints_winningBidNotification,1,1
deepseek-v2.5,react,onlinemarketplace,customerSupportTicketing_productRatings,1,1
deepseek-v2.5,react,onlinemarketplace,customerSupportTicketing_productVariantManagement,1,0
deepseek-v2.5,react,onlinemarketplace,customerSupportTicketing_wishListManagement,1,1
deepseek-v2.5,react,onlinemarketplace,disputeResolution_productAvailabilityNotification,1,0
deepseek-v2.5,react,onlinemarketplace,disputeResolution_productDetails,1,0
deepseek-v2.5,react,onlinemarketplace,filterProducts_rateProduct,1,0
deepseek-v2.5,react,onlinemarketplace,filterProducts_reservePriceMetNotification,1,0
deepseek-v2.5,react,onlinemarketplace,leaveProductReview_productDetails,1,0
deepseek-v2.5,react,onlinemarketplace,leaveProductReview_sellerRating,1,1
deepseek-v2.5,react,onlinemarketplace,orderConfirmation_sortProducts,1,0
deepseek-v2.5,react,onlinemarketplace,placeOrder_removeFromWishList,1,1
deepseek-v2.5,react,onlinemarketplace,productAvailabilityNotification_productListing,1,1
deepseek-v2.5,react,onlinemarketplace,productAvailabilityNotification_reservePriceMetNotification,1,1
deepseek-v2.5,react,onlinemarketplace,productDetails_rma,1,0
deepseek-v2.5,react,onlinemarketplace,productDetails_searchProducts,1,0
deepseek-v2.5,react,onlinemarketplace,productDetails_wishListManagement,1,1
deepseek-v2.5,react,onlinemarketplace,productInventoryManagement_salesReports,1,0
deepseek-v2.5,react,onlinemarketplace,productInventoryManagement_sortProducts,1,0
deepseek-v2.5,react,onlinemarketplace,productListing_sortProducts,1,1
deepseek-v2.5,react,onlinemarketplace,productListing_viewProductReviews,1,1
deepseek-v2.5,react,onlinemarketplace,productVariantManagement_trackOrder,1,0
deepseek-v2.5,react,onlinemarketplace,promotionManagement_salesTaxCalculation,1,0
deepseek-v2.5,react,onlinemarketplace,promotionManagement_sellerRating,1,1
deepseek-v2.5,react,onlinemarketplace,promotionManagement_updateCartQuantity,1,0
deepseek-v2.5,react,onlinemarketplace,rateProduct_selectPaymentMethod,1,0
deepseek-v2.5,react,onlinemarketplace,removeFromCart_saveSearchCriteria,1,1
deepseek-v2.5,react,onlinemarketplace,removeFromCart_viewSellerRatings,1,1
deepseek-v2.5,react,onlinemarketplace,removeFromWishList_securePaymentProcessing,1,1
deepseek-v2.5,react,onlinemarketplace,removeFromWishList_userNotifications,1,0
deepseek-v2.5,react,onlinemarketplace,reservePriceMetNotification_rma,1,1
deepseek-v2.5,react,onlinemarketplace,reservePriceMetNotification_salesTaxCalculation,1,1
deepseek-v2.5,react,onlinemarketplace,salesTaxCalculation_securePaymentProcessing,1,1
deepseek-v2.5,react,onlinemarketplace,searchProducts_selectPaymentMethod,1,0
deepseek-v2.5,react,onlinemarketplace,searchProducts_viewProductReviews,1,0
deepseek-v2.5,react,onlinemarketplace,searchProducts_winningBidNotification,1,0
deepseek-v2.5,react,onlinemarketplace,sellerRating_winningBidNotification,1,1
deepseek-v2.5,react,onlinemarketplace,sortProducts_winningBidNotification,1,1
deepseek-v2.5,react,onlinemarketplace,updateCartQuantity_viewOrderHistory,1,0
deepseek-v2.5,react,personalfinance,addIncomeSource_overBudgetNotification,1,1
deepseek-v2.5,react,personalfinance,addNewExpense_addRecurringIncome,1,1
deepseek-v2.5,react,personalfinance,addNewExpense_deleteExpense,1,1
deepseek-v2.5,react,personalfinance,addNewExpense_overExpenseNotification,1,0
deepseek-v2.5,react,personalfinance,addRecurringExpense_editRecurringIncome,1,1
deepseek-v2.5,react,personalfinance,addRecurringIncome_calculateTotalIncome,1,0
deepseek-v2.5,react,personalfinance,addRecurringIncome_deleteIncomeSource,1,1
deepseek-v2.5,react,personalfinance,assignTagstoExpenses_deleteIncomeSource,1,1
deepseek-v2.5,react,personalfinance,assignTagstoExpenses_deleteRecurringIncome,1,1
deepseek-v2.5,react,personalfinance,assignTagstoExpenses_editRecurringExpense,1,1
deepseek-v2.5,react,personalfinance,assignTagstoExpenses_expenseSummary,1,1
deepseek-v2.5,react,personalfinance,assignTagstoExpenses_trackIncomeByPaymentMethod,1,0
deepseek-v2.5,react,personalfinance,calculateExpensePerCategory_trackIncomeByPaymentMethod,1,1
deepseek-v2.5,react,personalfinance,calculateExpense_calculateTotalIncome,1,0
deepseek-v2.5,react,personalfinance,calculateExpense_deleteExpense,1,0
deepseek-v2.5,react,personalfinance,calculateExpense_predictFutureExpenses,1,0
deepseek-v2.5,react,personalfinance,calculateIncomeSaving_netBalanceSummary,1,1
deepseek-v2.5,react,personalfinance,calculateRemainingAmount_calculateTotalIncome,1,0
deepseek-v2.5,react,personalfinance,calculateRemainingAmount_expenseSummary,1,1
deepseek-v2.5,react,personalfinance,calculateTotalExpenses_deleteExpense,1,1
deepseek-v2.5,react,personalfinance,calculateTotalIncome_overExpenseNotification,1,0
deepseek-v2.5,react,personalfinance,categorizeExpenses_expenseSummary,1,1
deepseek-v2.5,react,personalfinance,categorizeExpenses_predictFutureExpenses,1,1
deepseek-v2.5,react,personalfinance,categorizeExpenses_trackFinancialGoal,1,1
deepseek-v2.5,react,personalfinance,categorizeIcomeSource_compareIncomeAgainstGoal,1,1
deepseek-v2.5,react,personalfinance,categorizeIcomeSource_editMonthlyBudget,1,1
deepseek-v2.5,react,personalfinance,categorizeIcomeSource_trackIncomeByPaymentMethod,1,1
deepseek-v2.5,react,personalfinance,compareIncomeAgainstGoal_deleteExpense,1,1
deepseek-v2.5,react,personalfinance,deleteExpense_overBudgetNotification,1,1
deepseek-v2.5,react,personalfinance,deleteFinancialGoal_expenseReport,1,0
deepseek-v2.5,react,personalfinance,deleteIncomeSource_editRecurringIncome,1,1
deepseek-v2.5,react,personalfinance,deleteMonthlyBudget_expenseTracking,1,1
deepseek-v2.5,react,personalfinance,deleteMonthlyBudget_splitExpense,1,1
deepseek-v2.5,react,personalfinance,deleteRecurringExpense_expenseImport,1,0
deepseek-v2.5,react,personalfinance,deleteRecurringExpense_expenseSummary,1,1
deepseek-v2.5,react,personalfinance,deleteRecurringExpense_setSavingsTarget,1,1
deepseek-v2.5,react,personalfinance,deleteRecurringIncome_expenseSummary,1,1
deepseek-v2.5,react,personalfinance,editExistingExpense_expenseTracking,1,0
deepseek-v2.5,react,personalfinance,editIncomeSource_mergeExpenses,1,0
deepseek-v2.5,react,personalfinance,editIncomeSource_overBudgetNotification,1,1
deepseek-v2.5,react,personalfinance,editMonthlyBudget_exportExpenses,1,1
deepseek-v2.5,react,personalfinance,editMonthlyBudget_setSavingsTarget,1,1
deepseek-v2.5,react,personalfinance,editRecurringExpense_incomeReport,1,1
deepseek-v2.5,react,personalfinance,editRecurringExpense_splitExpense,1,1
deepseek-v2.5,react,personalfinance,expenseBudgetComparison_mergeExpenses,1,1
deepseek-v2.5,react,personalfinance,expenseTracking_setSavingsTarget,1,1
deepseek-v2.5,react,personalfinance,incomeSummary_netBalanceReport,1,0
deepseek-v2.5,react,personalfinance,overBudgetNotification_overExpenseNotification,1,0
deepseek-v2.5,react,personalfinance,predictFutureIncome_tagIncomeSources,1,1
deepseek-v2.5,react,personalfinance,predictFutureIncome_trackIncomeByPaymentMethod,1,1
deepseek-v2.5,react,petcare,addAllergies_editAppointmentReminder,1,0
deepseek-v2.5,react,petcare,addHealthCheckup_editAllergies,1,1
deepseek-v2.5,react,petcare,addHealthCheckup_editMedicationReminder,1,1
deepseek-v2.5,react,petcare,addHealthCheckup_editPetProfile,1,1
deepseek-v2.5,react,petcare,addHealthCheckup_editTrainingSessionLog,1,0
deepseek-v2.5,react,petcare,addHealthCheckup_searchActivityLogs,1,1
deepseek-v2.5,react,petcare,addHealthNotes_editHealthCheckup,1,0
deepseek-v2.5,react,petcare,addHealthNotes_filterActivitiesByType,1,0
deepseek-v2.5,react,petcare,addHealthNotes_viewUpcomingReminders,1,1
deepseek-v2.5,react,petcare,addPetMilestones_commentOnUpdates,1,1
deepseek-v2.5,react,petcare,addPetMilestones_deleteTrainingSessionLog,1,0
deepseek-v2.5,react,petcare,addPetMilestones_viewTrainingSessions,1,1
deepseek-v2.5,react,petcare,addPetProfile_logTrainingSessions,1,0
deepseek-v2.5,react,petcare,addPetProfile_reportAPost,1,0
deepseek-v2.5,react,petcare,addVaccinationRecord_editPetMilestones,1,0
deepseek-v2.5,react,petcare,addVetContactInformation_editHealthNotes,1,0
deepseek-v2.5,react,petcare,deleteActivityLog_editTrainingSessionLog,1,1
deepseek-v2.5,react,petcare,deleteAllergies_deleteMedicationReminder,1,1
deepseek-v2.5,react,petcare,deleteCustomReminders_setAppointmentReminder,1,1
deepseek-v2.5,react,petcare,deleteHealthNotes_logVaccinationRecord,1,1
deepseek-v2.5,react,petcare,deleteHealthNotes_viewSymptomsLog,1,1
deepseek-v2.5,react,petcare,deleteMedicationReminder_editCustomReminders,1,1
deepseek-v2.5,react,petcare,deletePetMilestones_editHealthNotes,1,1
deepseek-v2.5,react,petcare,deletePetProfile_trackSymptoms,1,1
deepseek-v2.5,react,petcare,deleteTrainingSessionLog_setMedicationReminder,1,1
deepseek-v2.5,react,petcare,deleteVaccinationRecord_editActivityLog,1,0
deepseek-v2.5,react,petcare,editActivityLog_searchActivityLogs,1,0
deepseek-v2.5,react,petcare,editAllergies_searchActivityLogs,1,1
deepseek-v2.5,react,petcare,editAppointmentReminder_generateHealthReport,1,1
deepseek-v2.5,react,petcare,editCustomReminders_editHealthNotes,1,1
deepseek-v2.5,react,petcare,editHealthNotes_logTrainingSessions,1,0
deepseek-v2.5,react,petcare,editHealthNotes_trackSymptoms,1,0
deepseek-v2.5,react,petcare,editMedicationReminder_viewPetMilestones,1,0
deepseek-v2.5,react,petcare,editPetProfile_viewCommunityUpdates,1,0
deepseek-v2.5,react,petcare,followAUser_shareUpdates,1,1
deepseek-v2.5,react,petcare,generateHealthReport_viewSymptomsLog,1,0
deepseek-v2.5,react,petcare,generateHealthReport_viewTrainingSessions,1,0
deepseek-v2.5,react,petcare,likeCommunityUpdates_setMedicationReminder,1,0
deepseek-v2.5,react,petcare,likeCommunityUpdates_viewSymptomsLog,1,0
deepseek-v2.5,react,petcare,logDailyActivity_shareUpdates,1,1
deepseek-v2.5,react,petcare,logDailyActivity_viewUpcomingReminders,1,0
deepseek-v2.5,react,petcare,logTrainingSessions_viewSymptomsLog,1,0
deepseek-v2.5,react,petcare,logVaccinationRecord_setAppointmentReminder,1,1
deepseek-v2.5,react,petcare,logVaccinationRecord_setCustomReminders,1,1
deepseek-v2.5,react,petcare,reportAPost_setCustomReminders,1,1
deepseek-v2.5,react,petcare,reportAPost_shareUpdates,1,0
deepseek-v2.5,react,petcare,searchActivityLogs_trackHealthMetrics,1,1
deepseek-v2.5,react,petcare,setMedicationReminder_viewSymptomsLog,1,1
deepseek-v2.5,react,petcare,viewActivitySummary_viewCommunityUpdates,1,0
deepseek-v2.5,react,petcare,viewActivitySummary_viewSymptomsLog,1,1
deepseek-v2.5,react,photogallery,activityFeed_searchPhotosByDate,1,0
deepseek-v2.5,react,photogallery,addPhotoToAlbum_batchTagPhotos,1,1
deepseek-v2.5,react,photogallery,addPhotoToAlbum_viewAlbumPhotos,1,1
deepseek-v2.5,react,photogallery,albumSorting_batchUploadPhotos,1,0
deepseek-v2.5,react,photogallery,albumSorting_removePhotoFromAlbum,1,1
deepseek-v2.5,react,photogallery,albumSorting_shareAlbum,1,1
deepseek-v2.5,react,photogallery,albumVisibility_downloadAlbum,1,1
deepseek-v2.5,react,photogallery,batchDeletePhotos_photoMetadataExtraction,1,1
deepseek-v2.5,react,photogallery,batchUploadPhotos_editPhotoDetails,1,1
deepseek-v2.5,react,photogallery,batchUploadPhotos_photoGeotagging,1,1
deepseek-v2.5,react,photogallery,commentOnPhoto_editPhotoDetails,1,0
deepseek-v2.5,react,photogallery,commentOnPhoto_photoResolutionSettings,1,0
deepseek-v2.5,react,photogallery,commentOnPhoto_photoUploadLimit,1,0
deepseek-v2.5,react,photogallery,commentOnPhoto_removePhotoFromAlbum,1,1
deepseek-v2.5,react,photogallery,commentOnPhoto_searchPhotosByLocation,1,1
deepseek-v2.5,react,photogallery,createAlbum_revokeShare,1,1
deepseek-v2.5,react,photogallery,deleteAlbum_slideshowView,1,1
deepseek-v2.5,react,photogallery,deleteComment_deletePhoto,1,1
deepseek-v2.5,react,photogallery,deleteComment_photoEditingRotate,1,0
deepseek-v2.5,react,photogallery,deleteComment_photoVisibility,1,0
deepseek-v2.5,react,photogallery,downloadPhoto_editPhotoDetails,1,1
deepseek-v2.5,react,photogallery,downloadPhoto_photoResolutionSettings,1,0
deepseek-v2.5,react,photogallery,downloadPhoto_photoUploadLimit,1,1
deepseek-v2.5,react,photogallery,downloadPhoto_renameAlbum,1,1
deepseek-v2.5,react,photogallery,downloadPhoto_shareAlbum,1,1
deepseek-v2.5,react,photogallery,duplicatePhotoDetection_sharePhoto,1,1
deepseek-v2.5,react,photogallery,duplicatePhotoDetection_sortPhotosByName,1,0
deepseek-v2.5,react,photogallery,editComment_slideshowView,1,0
deepseek-v2.5,react,photogallery,editPhotoDetails_photoUploadLimit,1,0
deepseek-v2.5,react,photogallery,editPhotoDetails_shareAlbum,1,1
deepseek-v2.5,react,photogallery,editPhotoDetails_unfavoritePhoto,1,1
deepseek-v2.5,react,photogallery,filterPhotosByAlbum_photoTagging,1,0
deepseek-v2.5,react,photogallery,photoEditingAdjustments_sortPhotosByName,1,0
deepseek-v2.5,react,photogallery,photoEditingCrop_shareAlbum,1,1
deepseek-v2.5,react,photogallery,photoEditingCrop_slideshowView,1,0
deepseek-v2.5,react,photogallery,photoGeotagging_sortPhotosByTag,1,1
deepseek-v2.5,react,photogallery,photoGeotagging_unlikePhoto,1,1
deepseek-v2.5,react,photogallery,photoMetadataExtraction_unfavoritePhoto,1,1
deepseek-v2.5,react,photogallery,photoMetadataExtraction_unlikePhoto,1,1
deepseek-v2.5,react,photogallery,photoUploadLimit_sharePhoto,1,1
deepseek-v2.5,react,photogallery,photoVisibility_searchPhotosByTag,1,1
deepseek-v2.5,react,photogallery,photoVisibility_sortPhotosByTag,1,0
deepseek-v2.5,react,photogallery,removePhotoFromAlbum_revokeShare,1,1
deepseek-v2.5,react,photogallery,removePhotoFromAlbum_viewFavoritePhotos,1,0
deepseek-v2.5,react,photogallery,renameAlbum_searchPhotosByLocation,1,0
deepseek-v2.5,react,photogallery,searchPhotosByLocation_tagRemoval,1,0
deepseek-v2.5,react,photogallery,sharePhoto_tagRemoval,1,1
deepseek-v2.5,react,photogallery,slideshowView_viewPhotoDetails,1,0
deepseek-v2.5,react,photogallery,sortPhotosByDate_sortPhotosByTag,1,1
deepseek-v2.5,react,photogallery,sortPhotosByName_viewComments,1,1
deepseek-v2.5,react,realestate,addPropertyToListings_deletePropertyImages,1,1
deepseek-v2.5,react,realestate,addPropertyToListings_searchByMlsNumber,1,1
deepseek-v2.5,react,realestate,addPropertyToListings_sharePropertyListings,1,1
deepseek-v2.5,react,realestate,calculateMortgagePayments_searchByPropertyType,1,0
deepseek-v2.5,react,realestate,calculatePropertyValue_filterByOpenHouses,1,0
deepseek-v2.5,react,realestate,calculatePropertyValue_paginationOfSearchResults,1,0
deepseek-v2.5,react,realestate,calculatePropertyValue_searchByPropertyOwner,1,0
deepseek-v2.5,react,realestate,compareProperties_paginationOfSearchResults,1,0
deepseek-v2.5,react,realestate,contactAgentForViewing_receivePropertyAlerts,1,1
deepseek-v2.5,react,realestate,contactPropertyOwner_filterByOpenHouses,1,1
deepseek-v2.5,react,realestate,contactPropertyOwner_saveFavoriteProperties,1,1
deepseek-v2.5,react,realestate,contactPropertyOwner_searchByMlsNumber,1,1
deepseek-v2.5,react,realestate,contactPropertyOwner_viewContactFormStatus,1,1
deepseek-v2.5,react,realestate,deletePropertyFromListings_filterByFurnished,1,0
deepseek-v2.5,react,realestate,deletePropertyFromListings_sortByPrice,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_displayPropertyUtilitiesInformation,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_filterByPropertyFeatures,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_filterBySquareFootage,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_retrieveSavedSearches,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_searchByLocation,1,0
deepseek-v2.5,react,realestate,deletePropertyImages_updatePropertyImages,1,0
deepseek-v2.5,react,realestate,displayCrimeRates_saveFavoriteProperties,1,0
deepseek-v2.5,react,realestate,displayNearbySchools_paginationOfSearchResults,1,0
deepseek-v2.5,react,realestate,displayNearbySchools_searchByPropertyOwner,1,0
deepseek-v2.5,react,realestate,displayPropertyInvestmentPotential_editPropertyDetails,1,0
deepseek-v2.5,react,realestate,displayPropertyInvestmentPotential_filterByYearBuilt,1,0
deepseek-v2.5,react,realestate,displayPropertyInvestmentPotential_receivePropertyAlerts,1,0
deepseek-v2.5,react,realestate,displayPropertyInvestmentPotential_searchByNumberOfBedrooms,1,0
deepseek-v2.5,react,realestate,displayPropertyInvestmentPotential_searchByPropertyOwner,1,0
deepseek-v2.5,react,realestate,displayPropertyTaxInformation_searchByLocation,1,0
deepseek-v2.5,react,realestate,displayPropertyUtilitiesInformation_searchByLocation,1,0
deepseek-v2.5,react,realestate,displayWalkabilityScore_viewSimilarProperties,1,0
deepseek-v2.5,react,realestate,filterByAmenities_filterByHOAFees,1,0
deepseek-v2.5,react,realestate,filterByAmenities_updatePropertyImages,1,0
deepseek-v2.5,react,realestate,filterByFurnished_filterByPropertyStatus,1,0
deepseek-v2.5,react,realestate,filterByPropertyFeatures_viewOpenHouseSchedule,1,0
deepseek-v2.5,react,realestate,filterBySquareFootage_searchByLocation,1,0
deepseek-v2.5,react,realestate,filterByYearBuilt_mapIntegration,1,0
deepseek-v2.5,react,realestate,filterByYearBuilt_updatePropertyImages,1,0
deepseek-v2.5,react,realestate,mapIntegration_searchByPropertyType,1,0
deepseek-v2.5,react,realestate,mapIntegration_viewOpenHouseSchedule,1,0
deepseek-v2.5,react,realestate,propertyImageGallery_uploadPropertyImages,1,0
deepseek-v2.5,react,realestate,propertyPriceHistory_removeFavoriteProperties,1,0
deepseek-v2.5,react,realestate,retrieveSavedSearches_viewPropertyDetails,1,0
deepseek-v2.5,react,realestate,retrieveSavedSearches_viewSimilarProperties,1,0
deepseek-v2.5,react,realestate,saveFavoriteProperties_viewPropertyDetails,1,0
deepseek-v2.5,react,realestate,saveSearchCriteria_searchByNumberOfBedrooms,1,0
deepseek-v2.5,react,realestate,searchByNumberOfBathrooms_searchByPropertyType,1,0
deepseek-v2.5,react,realestate,searchByNumberOfBathrooms_sharePropertyListings,1,0
deepseek-v2.5,react,realestate,searchByPriceRange_sortByDateListed,1,0
deepseek-v2.5,react,recipesharing,addIngredientSubstitution_bookmarkRecipeSection,1,0
deepseek-v2.5,react,recipesharing,addRecipeToFavorites_editCookingTip,1,1
deepseek-v2.5,react,recipesharing,addRecipeToFavorites_validateRecipeFields,1,1
deepseek-v2.5,react,recipesharing,addRecipe_deleteRecipe,1,0
deepseek-v2.5,react,recipesharing,addRecipe_editRecipe,1,0
deepseek-v2.5,react,recipesharing,addRecipe_filterRecipesByDietaryPreferences,1,0
deepseek-v2.5,react,recipesharing,addRecipe_rateRecipe,1,0
deepseek-v2.5,react,recipesharing,addRecipe_sortRecipesByMostRecent,1,0
deepseek-v2.5,react,recipesharing,addRecipe_uploadRecipeImage,1,0
deepseek-v2.5,react,recipesharing,bookmarkRecipeSection_deleteRecipe,1,0
deepseek-v2.5,react,recipesharing,bookmarkRecipeSection_printRecipe,1,0
deepseek-v2.5,react,recipesharing,CalculateRecipeRatings_deleteRecipeComment,1,0
deepseek-v2.5,react,recipesharing,CalculateRecipeRatings_removeSavedRecipe,1,1
deepseek-v2.5,react,recipesharing,CalculateRecipeRatings_shareRecipeLink,1,0
deepseek-v2.5,react,recipesharing,commentOnRecipe_editCookingTip,1,1
deepseek-v2.5,react,recipesharing,deleteIngredientSubstitution_listUsersRecipes,1,0
deepseek-v2.5,react,recipesharing,deleteRecipeComment_shareRecipeLink,1,1
deepseek-v2.5,react,recipesharing,deleteRecipeRating_saveRecipe,1,1
deepseek-v2.5,react,recipesharing,deleteRecipeRating_validateRecipeFields,1,1
deepseek-v2.5,react,recipesharing,deleteRecipe_filterRecipesByCuisine,1,0
deepseek-v2.5,react,recipesharing,editCookingTip_followUser,1,0
deepseek-v2.5,react,recipesharing,editCookingTip_rateRecipe,1,1
deepseek-v2.5,react,recipesharing,editRecipeComment_listUsersRecipes,1,1
deepseek-v2.5,react,recipesharing,editRecipeRating_reportRecipe,1,1
deepseek-v2.5,react,recipesharing,editRecipe_listFollowedUsersRecipes,1,0
deepseek-v2.5,react,recipesharing,editRecipe_sortRecipesByRating,1,0
deepseek-v2.5,react,recipesharing,editShoppingList_viewCookingInstructions,1,1
deepseek-v2.5,react,recipesharing,filterRecipesByCuisine_filterRecipesByIngredient,1,0
deepseek-v2.5,react,recipesharing,filterRecipesByCuisine_searchByCookingTimeRange,1,0
deepseek-v2.5,react,recipesharing,filterRecipesByDietaryPreferences_followUser,1,1
deepseek-v2.5,react,recipesharing,filterRecipesByDietaryPreferences_viewRecipeDetails,1,0
deepseek-v2.5,react,recipesharing,filterRecipesByPreparationTime_rateRecipe,1,0
deepseek-v2.5,react,recipesharing,filterRecipesByPreparationTime_removeSavedRecipe,1,1
deepseek-v2.5,react,recipesharing,filterRecipesByPreparationTime_reportRecipe,1,0
deepseek-v2.5,react,recipesharing,followUser_listSavedRecipes,1,1
deepseek-v2.5,react,recipesharing,followUser_saveShoppingList,1,1
deepseek-v2.5,react,recipesharing,followUser_unlikeComment,1,1
deepseek-v2.5,react,recipesharing,generateShoppingList_ListFollowedUsers,1,0
deepseek-v2.5,react,recipesharing,generateShoppingList_listFollowedUsersRecipes,1,0
deepseek-v2.5,react,recipesharing,likeComment_listUsersRecipes,1,1
deepseek-v2.5,react,recipesharing,listFollowedUsersRecipes_removeSavedRecipe,1,0
deepseek-v2.5,react,recipesharing,ListFollowedUsers_searchByCookingTimeRange,1,0
deepseek-v2.5,react,recipesharing,listSavedRecipes_saveShoppingList,1,0
deepseek-v2.5,react,recipesharing,listSavedRecipes_sortRecipesByRating,1,0
deepseek-v2.5,react,recipesharing,removeSavedRecipe_saveRecipe,1,1
deepseek-v2.5,react,recipesharing,reportComment_shareRecipeLink,1,1
deepseek-v2.5,react,recipesharing,saveRecipe_searchByCookingTimeRange,1,1
deepseek-v2.5,react,recipesharing,sortRecipesByMostRecent_viewRecipeDetails,1,0
deepseek-v2.5,react,recipesharing,sortRecipesByRating_uploadRecipeImage,1,0
deepseek-v2.5,react,recipesharing,validateRecipeFields_viewIngredientList,1,0
deepseek-v2.5,react,socialmedia,commentingOnPosts_followingUsers,1,1
deepseek-v2.5,react,socialmedia,commentingOnPosts_postDraftSaving,1,0
deepseek-v2.5,react,socialmedia,commentReplies_contentArchiving,1,1
deepseek-v2.5,react,socialmedia,contentArchiving_postDeletion,1,1
deepseek-v2.5,react,socialmedia,contentFiltering_contentRestoration,1,1
