Model,Framework,Scenario,Problem,Runs,Successes
llama-v3-8b-instruct,react,realestate,filterByPetFriendly,10,0
llama-v3-8b-instruct,react,realestate,filterByPropertyFeatures,10,0
llama-v3-8b-instruct,react,realestate,filterByPropertyStatus,10,0
llama-v3-8b-instruct,react,realestate,filterBySquareFootage,10,0
llama-v3-8b-instruct,react,realestate,filterByYearBuilt,10,0
llama-v3-8b-instruct,react,realestate,mapIntegration,10,0
llama-v3-8b-instruct,react,realestate,paginationOfSearchResults,10,0
llama-v3-8b-instruct,react,realestate,propertyImageGallery,10,4
llama-v3-8b-instruct,react,realestate,propertyPriceHistory,10,0
llama-v3-8b-instruct,react,realestate,receivePropertyAlerts,10,0
llama-v3-8b-instruct,react,realestate,removeFavoriteProperties,10,0
llama-v3-8b-instruct,react,realestate,retrieveSavedSearches,10,0
llama-v3-8b-instruct,react,realestate,saveFavoriteProperties,10,0
llama-v3-8b-instruct,react,realestate,saveSearchCriteria,10,0
llama-v3-8b-instruct,react,realestate,searchByLocation,10,0
llama-v3-8b-instruct,react,realestate,searchByMlsNumber,10,0
llama-v3-8b-instruct,react,realestate,searchByNumberOfBathrooms,10,0
llama-v3-8b-instruct,react,realestate,searchByNumberOfBedrooms,10,0
llama-v3-8b-instruct,react,realestate,searchByPriceRange,10,0
llama-v3-8b-instruct,react,realestate,searchByPropertyOwner,10,0
llama-v3-8b-instruct,react,realestate,searchByPropertyType,10,0
llama-v3-8b-instruct,react,realestate,sharePropertyListings,10,0
llama-v3-8b-instruct,react,realestate,sortByDateListed,10,0
llama-v3-8b-instruct,react,realestate,sortByPrice,10,0
llama-v3-8b-instruct,react,realestate,updatePropertyImages,10,0
llama-v3-8b-instruct,react,realestate,uploadPropertyImages,10,0
llama-v3-8b-instruct,react,realestate,viewContactFormStatus,10,0
llama-v3-8b-instruct,react,realestate,viewOpenHouseSchedule,10,3
llama-v3-8b-instruct,react,realestate,viewPropertyDetails,10,10
llama-v3-8b-instruct,react,realestate,viewSimilarProperties,10,0
llama-v3-8b-instruct,react,recipesharing,addCookingTip,10,0
llama-v3-8b-instruct,react,recipesharing,addIngredientSubstitution,10,0
llama-v3-8b-instruct,react,recipesharing,addRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,addRecipeToFavorites,10,1
llama-v3-8b-instruct,react,recipesharing,bookmarkRecipeSection,10,1
llama-v3-8b-instruct,react,recipesharing,CalculateRecipeRatings,10,9
llama-v3-8b-instruct,react,recipesharing,commentOnRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,deleteIngredientSubstitution,10,0
llama-v3-8b-instruct,react,recipesharing,deleteRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,deleteRecipeComment,10,0
llama-v3-8b-instruct,react,recipesharing,deleteRecipeImage,10,0
llama-v3-8b-instruct,react,recipesharing,deleteRecipeRating,10,0
llama-v3-8b-instruct,react,recipesharing,editCookingTip,10,0
llama-v3-8b-instruct,react,recipesharing,editIngredientSubstitution,10,0
llama-v3-8b-instruct,react,recipesharing,editRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,editRecipeComment,10,0
llama-v3-8b-instruct,react,recipesharing,editRecipeRating,10,0
llama-v3-8b-instruct,react,recipesharing,editShoppingList,10,0
llama-v3-8b-instruct,react,recipesharing,filterRecipesByCuisine,10,0
llama-v3-8b-instruct,react,recipesharing,filterRecipesByDietaryPreferences,10,0
llama-v3-8b-instruct,react,recipesharing,filterRecipesByIngredient,10,0
llama-v3-8b-instruct,react,recipesharing,filterRecipesByPreparationTime,10,0
llama-v3-8b-instruct,react,recipesharing,followUser,10,3
llama-v3-8b-instruct,react,recipesharing,generateShoppingList,10,0
llama-v3-8b-instruct,react,recipesharing,likeComment,10,9
llama-v3-8b-instruct,react,recipesharing,ListFollowedUsers,10,0
llama-v3-8b-instruct,react,recipesharing,listFollowedUsersRecipes,10,0
llama-v3-8b-instruct,react,recipesharing,listSavedRecipes,10,3
llama-v3-8b-instruct,react,recipesharing,listUsersRecipes,10,0
llama-v3-8b-instruct,react,recipesharing,printRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,rateRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,removeRecipeFromFavorites,10,0
llama-v3-8b-instruct,react,recipesharing,removeSavedRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,reportComment,10,0
llama-v3-8b-instruct,react,recipesharing,reportRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,saveRecipe,10,0
llama-v3-8b-instruct,react,recipesharing,saveShoppingList,10,0
llama-v3-8b-instruct,react,recipesharing,searchByCookingTimeRange,10,2
llama-v3-8b-instruct,react,recipesharing,searchRecipes,10,1
llama-v3-8b-instruct,react,recipesharing,shareRecipeLink,10,3
llama-v3-8b-instruct,react,recipesharing,sortRecipesByMostRecent,10,0
llama-v3-8b-instruct,react,recipesharing,sortRecipesByPopularity,10,0
llama-v3-8b-instruct,react,recipesharing,sortRecipesByRating,10,0
llama-v3-8b-instruct,react,recipesharing,unfollowUser,10,2
llama-v3-8b-instruct,react,recipesharing,unlikeComment,10,8
llama-v3-8b-instruct,react,recipesharing,uploadRecipeImage,10,0
llama-v3-8b-instruct,react,recipesharing,validateRecipeFields,10,0
llama-v3-8b-instruct,react,recipesharing,viewCookingInstructions,10,0
llama-v3-8b-instruct,react,recipesharing,viewIngredientList,10,0
llama-v3-8b-instruct,react,recipesharing,viewRecipeDetails,10,0
llama-v3-8b-instruct,react,socialmedia,commentingOnPosts,10,0
llama-v3-8b-instruct,react,socialmedia,commentReplies,10,0
llama-v3-8b-instruct,react,socialmedia,contentArchiving,10,0
llama-v3-8b-instruct,react,socialmedia,contentFiltering,10,0
llama-v3-8b-instruct,react,socialmedia,contentRestoration,10,0
llama-v3-8b-instruct,react,socialmedia,contentSearch,10,0
llama-v3-8b-instruct,react,socialmedia,coverPhotoUpdate,10,0
llama-v3-8b-instruct,react,socialmedia,deletingComments,10,0
llama-v3-8b-instruct,react,socialmedia,editingComments,10,0
llama-v3-8b-instruct,react,socialmedia,feedCustomization,10,0
llama-v3-8b-instruct,react,socialmedia,feedManagement,10,0
llama-v3-8b-instruct,react,socialmedia,feedNotificationSettings,10,0
llama-v3-8b-instruct,react,socialmedia,feedPostOrdering,10,0
llama-v3-8b-instruct,react,socialmedia,feedRefresh,10,0
llama-v3-8b-instruct,react,socialmedia,followingUsers,10,1
llama-v3-8b-instruct,react,socialmedia,likingPosts,10,0
llama-v3-8b-instruct,react,socialmedia,notificationForComments,10,3
llama-v3-8b-instruct,react,socialmedia,notificationForLikes,10,9
llama-v3-8b-instruct,react,socialmedia,notificationForNewFollowers,10,1
llama-v3-8b-instruct,react,socialmedia,notificationForNewMessages,10,0
llama-v3-8b-instruct,react,socialmedia,notificationForPostPins,10,8
llama-v3-8b-instruct,react,socialmedia,notificationForPostShares,10,4
llama-v3-8b-instruct,react,socialmedia,notificationForProfileUpdates,10,0
llama-v3-8b-instruct,react,socialmedia,notificationSettingsUpdate,10,0
llama-v3-8b-instruct,react,socialmedia,postCreation,10,0
llama-v3-8b-instruct,react,socialmedia,postDeletion,10,0
llama-v3-8b-instruct,react,socialmedia,postDraftDeletion,10,0
llama-v3-8b-instruct,react,socialmedia,postDraftEditing,10,0
llama-v3-8b-instruct,react,socialmedia,postDraftSaving,10,0
llama-v3-8b-instruct,react,socialmedia,postEditing,10,0
llama-v3-8b-instruct,react,socialmedia,postPinning,10,0
llama-v3-8b-instruct,react,socialmedia,postSharing,10,0
llama-v3-8b-instruct,react,socialmedia,postUnpinning,10,1
llama-v3-8b-instruct,react,socialmedia,postVisibility,10,0
llama-v3-8b-instruct,react,socialmedia,privacySettingsUpdate,10,0
llama-v3-8b-instruct,react,socialmedia,profileCreation,10,0
llama-v3-8b-instruct,react,socialmedia,profileDeletion,10,0
llama-v3-8b-instruct,react,socialmedia,profileEditing,10,0
llama-v3-8b-instruct,react,socialmedia,profilePictureUpdate,10,0
llama-v3-8b-instruct,react,socialmedia,profileViewing,10,9
llama-v3-8b-instruct,react,socialmedia,profileViewingRestrictions,10,2
llama-v3-8b-instruct,react,socialmedia,taggingUsersInComments,10,2
llama-v3-8b-instruct,react,socialmedia,taggingUsersInPosts,10,10
llama-v3-8b-instruct,react,socialmedia,uerActivityLogging,10,0
llama-v3-8b-instruct,react,socialmedia,unfollowingUsers,10,0
llama-v3-8b-instruct,react,socialmedia,unlikingPosts,10,0
llama-v3-8b-instruct,react,socialmedia,userBlocking,10,0
llama-v3-8b-instruct,react,socialmedia,userMentionNotification,10,1
llama-v3-8b-instruct,react,socialmedia,userMentionNotificationForComments,10,7
llama-v3-8b-instruct,react,socialmedia,userUnblocking,10,1
llama-v3-8b-instruct,react,taskmanagement,addCommentToTask,10,0
llama-v3-8b-instruct,react,taskmanagement,approveOrRejectTaskReview,10,0
llama-v3-8b-instruct,react,taskmanagement,assignTaskToProject,10,0
llama-v3-8b-instruct,react,taskmanagement,assignTaskToUser,10,0
llama-v3-8b-instruct,react,taskmanagement,attachFileToTask,10,0
llama-v3-8b-instruct,react,taskmanagement,changeAssignedUser,10,0
llama-v3-8b-instruct,react,taskmanagement,changeTaskDeadline,10,0
llama-v3-8b-instruct,react,taskmanagement,cloneTask,10,0
llama-v3-8b-instruct,react,taskmanagement,compareTime,10,10
llama-v3-8b-instruct,react,taskmanagement,createSubtask,10,0
llama-v3-8b-instruct,react,taskmanagement,createTask,10,0
llama-v3-8b-instruct,react,taskmanagement,customNotificationsForUsers,10,0
llama-v3-8b-instruct,react,taskmanagement,logTime,10,4
llama-v3-8b-instruct,react,taskmanagement,projectArchiving,10,0
llama-v3-8b-instruct,react,taskmanagement,projectAssignment,10,0
llama-v3-8b-instruct,react,taskmanagement,projectBudgetSetup,10,0
llama-v3-8b-instruct,react,taskmanagement,projectCreation,10,0
llama-v3-8b-instruct,react,taskmanagement,projectCustomWorkflows,10,0
llama-v3-8b-instruct,react,taskmanagement,projectDashboardViewing,10,0
llama-v3-8b-instruct,react,taskmanagement,projectMilestoneAddition,10,0
llama-v3-8b-instruct,react,taskmanagement,projectReportGeneration,10,1
llama-v3-8b-instruct,react,taskmanagement,projectTemplateCreation,10,0
llama-v3-8b-instruct,react,taskmanagement,recurringTask,10,0
llama-v3-8b-instruct,react,taskmanagement,removeTaskDependencies,10,0
llama-v3-8b-instruct,react,taskmanagement,reopenTask,10,0
llama-v3-8b-instruct,react,taskmanagement,requestTaskReview,10,2
llama-v3-8b-instruct,react,taskmanagement,setTaskDeadline,10,0
llama-v3-8b-instruct,react,taskmanagement,setTaskDependencies,10,0
llama-v3-8b-instruct,react,taskmanagement,setTaskPriority,10,0
llama-v3-8b-instruct,react,taskmanagement,setUserRoles,10,0
llama-v3-8b-instruct,react,taskmanagement,stopTaskRecurrence,10,0
llama-v3-8b-instruct,react,taskmanagement,taskCalendarSync,10,0
llama-v3-8b-instruct,react,taskmanagement,taskCompletion,10,2
llama-v3-8b-instruct,react,taskmanagement,taskExportToCsv,10,0
llama-v3-8b-instruct,react,taskmanagement,taskFilterDueDate,10,0
llama-v3-8b-instruct,react,taskmanagement,taskFilterStatus,10,0
llama-v3-8b-instruct,react,taskmanagement,taskFilterUser,10,0
llama-v3-8b-instruct,react,taskmanagement,taskImportFromCsv,10,0
llama-v3-8b-instruct,react,taskmanagement,taskPermissions,10,0
llama-v3-8b-instruct,react,taskmanagement,taskResourcesAllocation,10,0
llama-v3-8b-instruct,react,taskmanagement,taskSlaManagement,10,0
llama-v3-8b-instruct,react,taskmanagement,taskSortDueDate,10,0
llama-v3-8b-instruct,react,taskmanagement,taskSortPriority,10,0
llama-v3-8b-instruct,react,taskmanagement,taskThirdPartyIntegration,10,0
llama-v3-8b-instruct,react,taskmanagement,updateTaskProgress,10,0
llama-v3-8b-instruct,react,taskmanagement,userAvailability,10,0
llama-v3-8b-instruct,react,taskmanagement,userMentionsInComments,10,1
llama-v3-8b-instruct,react,taskmanagement,viewProjectProgress,10,0
llama-v3-8b-instruct,react,taskmanagement,viewTaskHistory,10,0
llama-v3-8b-instruct,react,taskmanagement,viewUserPerformanceMetrics,10,0
llama-v3-8b-instruct,react,travelplanning,addCustomEvents,10,0
llama-v3-8b-instruct,react,travelplanning,addFlightsToItinerary,10,0
llama-v3-8b-instruct,react,travelplanning,addHotelsToItinerary,10,0
llama-v3-8b-instruct,react,travelplanning,applyFlightDiscount,10,0
llama-v3-8b-instruct,react,travelplanning,applyHotelDiscount,10,0
llama-v3-8b-instruct,react,travelplanning,applyLoyaltyPoints,10,6
llama-v3-8b-instruct,react,travelplanning,calculateFlightCost,10,0
llama-v3-8b-instruct,react,travelplanning,calculateHotelCost,10,0
llama-v3-8b-instruct,react,travelplanning,calculateItineraryCost,10,0
llama-v3-8b-instruct,react,travelplanning,cancelFlightBooking,10,0
llama-v3-8b-instruct,react,travelplanning,cancelHotelBooking,10,0
llama-v3-8b-instruct,react,travelplanning,checkRoomAvailability,10,0
llama-v3-8b-instruct,react,travelplanning,checkSeatAvailability,10,0
llama-v3-8b-instruct,react,travelplanning,customerSupport,10,0
llama-v3-8b-instruct,react,travelplanning,filterFlights,10,0
llama-v3-8b-instruct,react,travelplanning,filterHotels,10,0
llama-v3-8b-instruct,react,travelplanning,flightSearchAndBooking,10,0
llama-v3-8b-instruct,react,travelplanning,handleBookingModifications,10,0
llama-v3-8b-instruct,react,travelplanning,multipleUserProfiles,10,0
llama-v3-8b-instruct,react,travelplanning,notifyTravelAdvisories,10,0
llama-v3-8b-instruct,react,travelplanning,offerLoyaltyProgramBenefits,10,0
llama-v3-8b-instruct,react,travelplanning,offerTravelTips,10,0
llama-v3-8b-instruct,react,travelplanning,optimizeItinerary,10,6
llama-v3-8b-instruct,react,travelplanning,priceComparison,10,2
llama-v3-8b-instruct,react,travelplanning,provideDestinationRecommendations,10,0
llama-v3-8b-instruct,react,travelplanning,provideWeatherForecasts,10,0
llama-v3-8b-instruct,react,travelplanning,recommendPackingLists,10,0
llama-v3-8b-instruct,react,travelplanning,recommendRestaurants,10,0
llama-v3-8b-instruct,react,travelplanning,recommendTransportationOptions,10,0
llama-v3-8b-instruct,react,travelplanning,removeItemsFromItinerary,10,0
llama-v3-8b-instruct,react,travelplanning,retrieveBookingHistory,10,0
llama-v3-8b-instruct,react,travelplanning,retrieveRecentFlightSearches,10,0
llama-v3-8b-instruct,react,travelplanning,retrieveRecentHotelSearches,10,0
llama-v3-8b-instruct,react,travelplanning,saveAndRetrieveItineraries,10,0
llama-v3-8b-instruct,react,travelplanning,savePreferredFlights,10,1
llama-v3-8b-instruct,react,travelplanning,savePreferredHotels,10,0
llama-v3-8b-instruct,react,travelplanning,searchHotels,10,0
llama-v3-8b-instruct,react,travelplanning,sendItineraryUpdates,10,0
llama-v3-8b-instruct,react,travelplanning,shareItinerary,10,0
llama-v3-8b-instruct,react,travelplanning,sortFlights,10,0
llama-v3-8b-instruct,react,travelplanning,sortHotels,10,0
llama-v3-8b-instruct,react,travelplanning,suggestActivities,10,0
llama-v3-8b-instruct,react,travelplanning,suggestTravelInsurance,10,0
llama-v3-8b-instruct,react,travelplanning,trackBookingStatus,10,0
llama-v3-8b-instruct,react,travelplanning,userPreferences,10,0
llama-v3-8b-instruct,react,travelplanning,validateFlightDetails,10,0
llama-v3-8b-instruct,react,travelplanning,validateHotelDetails,10,2
llama-v3-8b-instruct,react,travelplanning,validateItineraryConflicts,10,1
llama-v3-8b-instruct,react,travelplanning,validatePaymentInformation,10,0
llama-v3-8b-instruct,react,travelplanning,validateUserInput,10,0
llama-v3-8b-instruct,react,weather,fetch48hourForecast,10,0
llama-v3-8b-instruct,react,weather,fetchAirQualityAlerts,10,0
llama-v3-8b-instruct,react,weather,fetchBlizzardWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentAirQualityIndex,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentCloudCover,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentDewPoint,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentHumidity,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentPressure,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentTemperature,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentUVIndex,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentVisibility,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentWeatherDescription,10,0
llama-v3-8b-instruct,react,weather,fetchCurrentWindSpeed,10,0
llama-v3-8b-instruct,react,weather,fetchDailyForecast,10,0
llama-v3-8b-instruct,react,weather,fetchExtremeHeatWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchFloodWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchFortnightlyForecast,10,0
llama-v3-8b-instruct,react,weather,fetchHourlyForecast,10,0
llama-v3-8b-instruct,react,weather,fetchHurricaneWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchLongtermSeasonalForecast,10,0
llama-v3-8b-instruct,react,weather,fetchMonthlyForecast,10,0
llama-v3-8b-instruct,react,weather,fetchNextDayForecast,10,0
llama-v3-8b-instruct,react,weather,fetchSevereThunderstormWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchSevereWeatherAlerts,10,0
llama-v3-8b-instruct,react,weather,fetchShorttermForecast,10,0
llama-v3-8b-instruct,react,weather,fetchTornadoWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchTsunamiWarnings,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherByCityName,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherByCountry,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherByGPSCoordinates,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherByRegion,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherByZIPCode,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherForCustomLocations,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherForFavoriteLocations,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherForMultipleLocations,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherForSpecificLandmark,10,0
llama-v3-8b-instruct,react,weather,fetchWeatherForUsersCurrentLocation,10,0
llama-v3-8b-instruct,react,weather,fetchWeekendForecast,10,0
llama-v3-8b-instruct,react,weather,fetchWeeklyForecast,10,0
llama-v3-8b-instruct,react,weather,fetchWildfireAlerts,10,0
llama-v3-8b-instruct,react,weather,storeUserAirQualityIndexPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserForecastUpdateIntervalPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserLanguagePreference,10,0
llama-v3-8b-instruct,react,weather,storeUserLocationPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserNotificationSettings,10,0
llama-v3-8b-instruct,react,weather,storeUserSevereWeatherAlertPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserTemperatureUnitPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserThemePreference,10,0
llama-v3-8b-instruct,react,weather,storeUserUVIndexPreference,10,0
llama-v3-8b-instruct,react,weather,storeUserWindSpeedUnitPreference,10,0
llama-v3p1-405b-instruct,react,blogging,addAltTextToImage,10,9
llama-v3p1-405b-instruct,react,blogging,addCanonicalUrl,10,0
llama-v3p1-405b-instruct,react,blogging,addComment,10,3
llama-v3p1-405b-instruct,react,blogging,addMetaDescription,10,0
llama-v3p1-405b-instruct,react,blogging,addMetaKeywords,10,9
llama-v3p1-405b-instruct,react,blogging,addMetaTitle,10,1
llama-v3p1-405b-instruct,react,blogging,addSitemap,10,0
llama-v3p1-405b-instruct,react,blogging,addStructuredData,10,0
llama-v3p1-405b-instruct,react,blogging,analyzeCommentSentiment,10,0
llama-v3p1-405b-instruct,react,blogging,analyzeKeywordDensity,10,9
llama-v3p1-405b-instruct,react,blogging,analyzeReaderEngagement,10,0
llama-v3p1-405b-instruct,react,blogging,approveRejectComments,10,0
llama-v3p1-405b-instruct,react,blogging,assignPostToCategory,10,0
llama-v3p1-405b-instruct,react,blogging,assignTagsToPost,10,0
llama-v3p1-405b-instruct,react,blogging,checkForBrokenLinks,10,5
llama-v3p1-405b-instruct,react,blogging,createBlogPost,10,0
llama-v3p1-405b-instruct,react,blogging,createCategory,10,0
llama-v3p1-405b-instruct,react,blogging,createTag,10,0
llama-v3p1-405b-instruct,react,blogging,deleteBlogPost,10,8
llama-v3p1-405b-instruct,react,blogging,deleteCategory,10,0
llama-v3p1-405b-instruct,react,blogging,deleteComment,10,7
llama-v3p1-405b-instruct,react,blogging,deleteTag,10,1
llama-v3p1-405b-instruct,react,blogging,dislikeComment,10,9
llama-v3p1-405b-instruct,react,blogging,draftBlogPost,10,7
llama-v3p1-405b-instruct,react,blogging,editBlogPost,10,0
llama-v3p1-405b-instruct,react,blogging,editCategory,10,0
llama-v3p1-405b-instruct,react,blogging,editComment,10,0
llama-v3p1-405b-instruct,react,blogging,editTag,10,0
llama-v3p1-405b-instruct,react,blogging,likeComment,10,9
llama-v3p1-405b-instruct,react,blogging,postPerformanceReport,10,0
llama-v3p1-405b-instruct,react,blogging,publishBlogPost,10,0
llama-v3p1-405b-instruct,react,blogging,replyToComment,10,1
llama-v3p1-405b-instruct,react,blogging,reportComment,10,0
llama-v3p1-405b-instruct,react,blogging,retrieveAllBlogPosts,10,10
llama-v3p1-405b-instruct,react,blogging,retrieveCommentCount,10,10
llama-v3p1-405b-instruct,react,blogging,retrieveComments,10,9
llama-v3p1-405b-instruct,react,blogging,retrieveDraftBlogPosts,10,8
llama-v3p1-405b-instruct,react,blogging,retrieveOverallSiteAnalytics,10,0
llama-v3p1-405b-instruct,react,blogging,retrievePostAnalytics,10,0
llama-v3p1-405b-instruct,react,blogging,retrievePostsByCategory,10,0
llama-v3p1-405b-instruct,react,blogging,retrievePostsByTag,10,0
llama-v3p1-405b-instruct,react,blogging,retrievePublishedBlogPosts,10,3
llama-v3p1-405b-instruct,react,blogging,retrieveScheduledBlogPosts,10,9
llama-v3p1-405b-instruct,react,blogging,schedulePostForPublication,10,0
llama-v3p1-405b-instruct,react,blogging,seoAuditReport,10,0
llama-v3p1-405b-instruct,react,blogging,trackBounceRate,10,0
llama-v3p1-405b-instruct,react,blogging,trackPostLikesAndDislikes,10,9
llama-v3p1-405b-instruct,react,blogging,trackPostShares,10,7
llama-v3p1-405b-instruct,react,blogging,trackPostViews,10,3
llama-v3p1-405b-instruct,react,blogging,trackUniqueVisitorsPerPost,10,9
llama-v3p1-405b-instruct,react,customersupport,addArticle,10,0
llama-v3p1-405b-instruct,react,customersupport,agentNotification,10,1
llama-v3p1-405b-instruct,react,customersupport,agentPerformanceTracking,10,0
llama-v3p1-405b-instruct,react,customersupport,agentTracking,10,5
llama-v3p1-405b-instruct,react,customersupport,archiveArticle,10,0
llama-v3p1-405b-instruct,react,customersupport,autoResponseSending,10,9
llama-v3p1-405b-instruct,react,customersupport,autoResponseTemplates,10,3
llama-v3p1-405b-instruct,react,customersupport,autoResponseTracking,10,10
llama-v3p1-405b-instruct,react,customersupport,categorizeArticles,10,0
llama-v3p1-405b-instruct,react,customersupport,customNotificationRules,10,2
llama-v3p1-405b-instruct,react,customersupport,customNotificationTracking,10,10
llama-v3p1-405b-instruct,react,customersupport,customReportCreation,10,0
llama-v3p1-405b-instruct,react,customersupport,customReportSharing,10,0
llama-v3p1-405b-instruct,react,customersupport,deleteArticle,10,3
llama-v3p1-405b-instruct,react,customersupport,editArticle,10,0
llama-v3p1-405b-instruct,react,customersupport,emailNotifications,10,7
llama-v3p1-405b-instruct,react,customersupport,fileAttachments,10,1
llama-v3p1-405b-instruct,react,customersupport,inAppNotifications,10,9
llama-v3p1-405b-instruct,react,customersupport,internalNotes,10,0
llama-v3p1-405b-instruct,react,customersupport,notificationDeliveryTracking,10,0
llama-v3p1-405b-instruct,react,customersupport,notificationPreferences,10,8
llama-v3p1-405b-instruct,react,customersupport,rateArticles,10,3
llama-v3p1-405b-instruct,react,customersupport,reportExport,10,0
llama-v3p1-405b-instruct,react,customersupport,responseHistory,10,0
llama-v3p1-405b-instruct,react,customersupport,responseTimeAnalysis,10,0
llama-v3p1-405b-instruct,react,customersupport,restoreArchivedArticle,10,1
llama-v3p1-405b-instruct,react,customersupport,searchArticles,10,0
llama-v3p1-405b-instruct,react,customersupport,slaBreachNotification,10,0
llama-v3p1-405b-instruct,react,customersupport,slaComplianceTracking,10,0
llama-v3p1-405b-instruct,react,customersupport,slaPerformanceReporting,10,0
llama-v3p1-405b-instruct,react,customersupport,smsNotifications,10,9
llama-v3p1-405b-instruct,react,customersupport,suggestArticles,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketAssignment,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketCategorization,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketComments,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketEscalation,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketListDisplay,10,5
llama-v3p1-405b-instruct,react,customersupport,ticketPrioritization,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketReassignment,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketResolutionRate,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketSorting,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketStatusChange,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketStatusFilter,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketStatusNotification,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketSubmission,10,0
llama-v3p1-405b-instruct,react,customersupport,ticketVolume,10,0
llama-v3p1-405b-instruct,react,customersupport,trackArticleViews,10,0
llama-v3p1-405b-instruct,react,customersupport,uniqueTicketId,10,0
llama-v3p1-405b-instruct,react,customersupport,userReply,10,9
llama-v3p1-405b-instruct,react,customersupport,userResponseNotification,10,0
llama-v3p1-405b-instruct,react,ecommerce,addProductReview,10,9
llama-v3p1-405b-instruct,react,ecommerce,addToCart,10,0
llama-v3p1-405b-instruct,react,ecommerce,applyDiscountCode,10,9
llama-v3p1-405b-instruct,react,ecommerce,applyLoyaltyPoints,10,10
llama-v3p1-405b-instruct,react,ecommerce,approveOrDisapproveReviews,10,0
llama-v3p1-405b-instruct,react,ecommerce,calculateCartSubtotal,10,0
llama-v3p1-405b-instruct,react,ecommerce,calculateShippingCost,10,3
llama-v3p1-405b-instruct,react,ecommerce,calculateTaxes,10,0
llama-v3p1-405b-instruct,react,ecommerce,calculateTotalCost,10,1
llama-v3p1-405b-instruct,react,ecommerce,calculateTotalWithDiscount,10,0
llama-v3p1-405b-instruct,react,ecommerce,deleteProductReview,10,9
llama-v3p1-405b-instruct,react,ecommerce,displayAverageRating,10,10
llama-v3p1-405b-instruct,react,ecommerce,displayProductDetails,10,0
llama-v3p1-405b-instruct,react,ecommerce,displayRelatedProducts,10,9
llama-v3p1-405b-instruct,react,ecommerce,displayStockStatus,10,0
llama-v3p1-405b-instruct,react,ecommerce,displayTotalReviews,10,10
llama-v3p1-405b-instruct,react,ecommerce,filterByBrand,10,0
llama-v3p1-405b-instruct,react,ecommerce,filterByCategory,10,0
llama-v3p1-405b-instruct,react,ecommerce,filterByPriceRange,10,0
llama-v3p1-405b-instruct,react,ecommerce,filterReviewsByRating,10,10
llama-v3p1-405b-instruct,react,ecommerce,flagInappropriateReviews,10,9
llama-v3p1-405b-instruct,react,ecommerce,generateInvoice,10,1
llama-v3p1-405b-instruct,react,ecommerce,generateOrderConfirmationNumber,10,9
llama-v3p1-405b-instruct,react,ecommerce,handlePaymentFailures,10,2
llama-v3p1-405b-instruct,react,ecommerce,paginateProductListings,10,0
llama-v3p1-405b-instruct,react,ecommerce,processBankTransferPayment,10,9
llama-v3p1-405b-instruct,react,ecommerce,processCreditCardPayment,10,9
